tool,dataset,breakpoint_f1,breakpoint_precision,breakpoint_recall,cell_node_match_accuracy,clone_ari,clone_nmi,hscn_error,loh_f1,loh_precision,loh_recall,msr,nrf_distance,retention_rate,tcn_mse,tree_coverage
CNRein,events_10_rep46,0.013341181086913872,,,,0.48867286284608713,0.5970193730228103,0.269875,0.07307692307692308,,,,,,0.453875,
CNRein,events_80_rep42,0.0,,,,0.3024282530389987,0.46569586604230373,0.5423722627737226,0.0,,,,,,1.5714233576642336,
CNRein,events_80_rep43,0.0,,,,-0.004700214423991404,0.01433430729202653,0.46386524822695036,0.0,,,,,,1.322517730496454,
CNRein,events_80_rep44,0.0,,,,-0.0015253390972454976,0.007718362772043039,0.9327692307692308,0.0,,,,,,2.605384615384615,
CNRein,events_80_rep45,0.0,,,,-0.0033151875506245983,0.031184823853662873,0.6826771653543308,0.0,,,,,,1.5363779527559056,
CNRein,events_80_rep46,0.0,,,,0.0015490602047942659,0.010845826305872537,0.4040776699029126,0.0,,,,,,0.9169902912621359,
CNRein,focal_0_3_rep42,0.0,,,,0.3640597660106018,0.5695556273757547,0.5801666666666667,0.05951307484220018,,,,,,1.3223333333333334,
CNRein,focal_0_3_rep43,0.0,,,,0.011579718348948647,0.028153379966315662,0.4354310344827586,0.0,,,,,,1.2257758620689656,
CNRein,focal_0_3_rep44,0.0,,,,0.6385057862763039,0.6712505556920787,0.8154545454545454,0.0,,,,,,2.4724242424242426,
CNRein,focal_0_3_rep45,0.0,,,,-0.003898903587193991,0.006187682330072318,0.8128688524590164,0.0,,,,,,2.1771311475409836,
CNRein,focal_0_3_rep46,0.0,,,,0.10074245888782485,0.2011657905068923,0.6561458333333333,0.0,,,,,,2.2546875,
CNRein,focal_1_0_rep42,0.0,,,,0.0005499699713358108,0.0296933920829832,0.38148936170212766,0.0,,,,,,0.9531914893617022,
CNRein,focal_1_0_rep43,0.028642149929278642,,,,0.29706036283035775,0.5521676242463969,0.3025294117647059,0.11737451737451737,,,,,,0.9384117647058824,
CNRein,focal_1_0_rep44,0.0,,,,-0.0029687993854256513,0.005545094924537368,0.425989010989011,0.0,,,,,,1.3557692307692308,
CNRein,focal_1_0_rep45,0.0,,,,,,0.25043650793650796,0.0,,,,,,0.5244047619047619,
CNRein,focal_1_0_rep46,0.0275049115913556,,,,0.7301215282022563,0.7631288161529417,0.2550595238095238,0.0,,,,,,0.5675595238095238,
CNRein,normal_0_0_rep42,0.0,,,,-0.001725056198234032,0.021979821556819185,0.48348101265822785,0.0,,,,,,1.2322151898734177,
CNRein,normal_0_0_rep43,0.0,,,,-0.003043360759353934,0.0054665939181860876,0.2778488372093023,0.0,,,,,,0.6723837209302326,
CNRein,normal_0_0_rep44,0.0,,,,0.009632421756011684,0.014978232183910745,0.6323255813953489,0.0,,,,,,2.201279069767442,
CNRein,normal_0_0_rep45,0.0,,,,-0.01649467486171222,0.023645188401491775,0.49417910447761193,0.0,,,,,,1.175820895522388,
CNRein,normal_0_0_rep46,0.021701085054252712,,,,0.9068582957986935,0.9228408066361864,0.37850746268656715,0.007020623080298377,,,,,,0.8404477611940299,
CNRein,normal_0_3_rep42,0.0,,,,-0.001810145722747561,0.016978564686021883,0.33772151898734176,0.0,,,,,,0.8688607594936709,
CNRein,normal_0_3_rep43,0.028465998945703744,,,,0.664067429947173,0.8349362842175572,0.2958720930232558,0.17076326002587322,,,,,,0.7101744186046511,
CNRein,normal_0_3_rep44,0.0,,,,0.005384413126879907,0.015665380937655474,0.4530232558139535,0.0,,,,,,1.5866279069767442,
CNRein,normal_0_3_rep45,0.0,,,,-0.005541751238205105,0.009148122003303547,0.3402985074626866,0.0,,,,,,0.8114925373134328,
CNRein,normal_0_3_rep46,0.020076656324146742,,,,0.7124955951548659,0.8559188163004002,0.27873134328358207,0.0,,,,,,0.621268656716418,
